id,is_superuser,is_staff,gender,point,friend_id_list,is_push_on,created_at,block_user_id_list,hide_user_id_list,ban_status,report_count,alarm_count,pending_chat,pending_votes,group_id
832986,0,0,M,305,"[838785, 1426466, 874050, 832740, 832894, 832614, 841037, 837806, 833041, 832340, 1142709, 834358, 832151, 842814, 832857, 837950, 1577131, 1446852]",1,"2023-03-29 13:20:46.493876",[],[],N,0,26,0,19,12
833024,0,0,F,393,"[1313154, 1242755, 1435789, 1365775, 1354259, 1240601, 1243802, 887452, 1359900, 1513885, 1295646, 1231393, 1111331, 1264424, 1231913, 1353385, 1005101, 1308592, 1247671, 1239612, 1308735, 1243329, 1201992, 1237064, 1230027, 1249099, 1479246, 1236559, 1238097, 1308881, 1413716, 876888, 1241048, 1252830, 1101535, 1190758, 1027186, 1546754, 1552225, 1238136, 1562091]",0,"2023-03-31 09:05:51.903699",[],[],N,0,0,0,0,35
833041,0,0,F,885000006,"[841345, 982531, 838785, 882567, 832520, 879496, 838541, 836496, 837521, 836498, 1341587, 996884, 832151, 832920, 1082907, 864030, 1426466, 848557, 837806, 1157553, 1142709, 834486, 841271, 834358, 1239225, 842814, 837950, 1485502, 1485505, 874050, 1485507, 1446852, 1118793, 841037, 834643, 832340, 836693, 836055, 849624, 832857, 837338, 831962, 832986, 849763, 832740, 874212, 832614, 862823, 1379563, 840046, 834415, 834289, 842865, 856050, 1571952, 833020, 832894, 1575225, 1577131, 1577703, 1577930, 1577938, 1577954, 1578661, 1580294, 1437875, 1581251]",1,"2023-03-31 14:32:36.425315",[],[],N,1,8,0,0,149
833112,0,0,M,290,"[1560736, 857602, 975077, 837806, 857359, 857103, 860945, 861460, 988885, 877942, 901112, 885881, 984733]",1,"2023-03-31 15:55:48.870381",[],[],N,0,1,0,0,37
833113,0,0,M,2801,"[849031, 848393, 841103, 842010, 866335, 848672, 846763, 848428, 855724, 837806, 848430, 849596, 848444, 848448, 889032, 845645, 840407, 848608, 848871, 871914, 845809, 848380, 848381]",1,"2023-03-31 15:56:52.300066",[],[],N,0,3,0,49,38
833154,0,0,F,5883,"[862215, 868366, 860692, 870935, 858135, 885794, 1478180, 868902, 834089, 880169, 860213, 864310, 869434, 847420, 860733, 868417, 859206, 865864, 1299017, 852044, 1170508, 861775, 845397, 860248, 868952, 878698, 866411, 872045, 865394, 877685, 835714, 878725, 875654, 864903, 879755, 874125, 897679, 869010, 871065, 875674, 866465, 856737, 879265, 871590, 870058, 855724, 837806, 870574, 838325, 978103, 867004, 1533117, 896192, 1108673, 889032, 1014984, 1078987, 849613, 869070, 1004249, 876256, 865505, 867041, 850661, 868069, 918255, 1322236, 848131, 859399, 848139, 861964, 973070, 861455, 1221911, 862500, 846628, 852773, 862503, 838448, 846647, 978240, 862533, 869702, 850760, 859466, 845645, 859981, 863566, 876892, 862051, 903020, 848753, 861048, 861050, 849275, 841596, 974204, 866181, 868741, 861070, 863119, 862609, 868753, 847765, 852885, 877976, 860063, 861094, 927654, 1131943, 857513, 855471, 847281, 837558, 837564, 857031, 868826, 868322, 837605, 849383, 1270760, 849386, 874994, 848380, 1573957, 897681]",1,"2023-03-31 15:57:39.008717",[],[],N,0,1,0,17,61
833201,0,0,F,3232,"[835714, 859909, 839179, 845325, 833424, 849553, 842386, 848147, 879504, 858262, 871065, 841243, 856735, 848672, 834212, 846630, 861094, 841132, 867245, 841902, 837806, 847153, 869171, 834485, 844341, 840503, 841270, 844345, 860984, 844347, 864310, 833469, 866359, 834112, 841153, 850368, 853824, 841156, 864834, 848326, 865734, 836041, 849865, 857418, 844492, 833359, 837968, 860880, 841936, 862416, 845397, 840407, 840921, 844764, 860384, 878947, 850661, 841574, 846694, 849383, 878698, 868075, 866796, 845809, 849275, 869188, 1270760, 853382, 1049829, 838289, 1302215, 1159402, 1045326, 1548114, 1575336]",1,"2023-03-31 15:58:10.987943",[],[],N,0,0,0,3,40
833202,0,0,F,337,"[840198, 876040, 860682, 1377293, 882194, 844829, 844833, 919079, 863275, 846892, 859181, 866359, 866872, 871481, 837698, 872003, 929353, 1024585, 845397, 872545, 845417, 843371, 835714, 869517, 897681, 1093778, 842899, 860310, 858262, 871065, 875674, 1104541, 904356, 881317, 837806, 841902, 833714, 833203, 847028, 874676, 838324, 871096, 889032, 1029844, 835797, 848086, 837847, 840921, 882394, 842974, 850661, 846059, 918255, 834288, 847088, 1137400, 874238, 914189, 866582, 842007, 833305, 862498, 874283, 862509, 866614, 868150, 840506, 874817, 885572, 837968, 865106, 848725, 851289, 866147, 877929, 833929, 928144, 848285, 837534, 861094, 846763, 841132, 875959, 833469, 846782, 858053, 865734, 848332, 871375, 864722, 844764, 868832, 855522, 1270760, 849388, 881136, 1113074, 849399, 869369, 848380, 897163, 1551958, 1582294]",1,"2023-03-31 15:58:12.136011",[],"[841902, 847286, 860910]",N,0,1,0,2,41
833203,0,0,M,2964,"[857602, 845325, 865294, 1026580, 857625, 834089, 911409, 845366, 844345, 870972, 855110, 943176, 1340494, 856146, 845397, 1345111, 862811, 878698, 866411, 868461, 837235, 837747, 849538, 835714, 933514, 858262, 847001, 862890, 837806, 855728, 865969, 833202, 847028, 869051, 1529022, 833729, 888003, 859844, 889032, 869076, 865499, 860384, 859362, 850661, 857831, 876778, 846578, 858878, 867070, 855809, 849168, 844562, 859412, 1125659, 833840, 859953, 849728, 864065, 857926, 860507, 869211, 877929, 871275, 868207, 860017, 1524087, 855419, 862590, 866178, 863122, 863128, 837528, 861094, 858033, 833469, 1456065, 861653, 834008, 1120218, 858075, 874462, 849383, 859130, 856062]",1,"2023-03-31 15:58:14.619962",[],[],N,0,0,0,107,42
833210,0,0,M,517,"[857602, 879373, 864653, 859151, 857103, 875419, 1167771, 890287, 873018, 872891, 861882, 883010, 872771, 885702, 859214, 853203, 864727, 884073, 869999, 885617, 872820, 875125, 870902, 993653, 872187, 874364, 876157, 1580701, 1580704, 1580717]",1,"2023-03-31 15:59:19.383659",[],[],N,0,3,0,78,43
833294,0,0,F,940,"[864897, 857602, 868611, 858499, 866178, 865925, 865543, 870919, 868617, 861706, 835714, 874104, 863502, 857359, 859412, 865941, 859800, 844952, 844572, 1104541, 835870, 837920, 838050, 863139, 859303, 862890, 858795, 858411, 880047, 869424, 859953, 869940, 870709, 857399, 858815, 864065, 862657, 858053, 855110, 863816, 833612, 855117, 867023, 859088, 861136, 867663, 872659, 859476, 861653, 863705, 833626, 837849, 862811, 865372, 878681, 860507, 858075, 860384, 866401, 871522, 870371, 879201, 986467, 874342, 879078, 855912, 871275, 868461, 871790, 882548, 863864, 847228, 858878, 1575922]",1,"2023-03-31 16:01:21.096662",[],[],N,0,1,0,5,60
833303,0,0,M,2579,"[879360, 1079314, 1038740, 969621, 1221654, 881820, 840349, 840350, 840351, 1079206, 861095, 1155630, 1274803, 884533, 874679, 887228, 876734, 872128, 871234, 989127, 1072200, 866122, 872396, 875469, 840782, 866127, 855124, 955614, 1079395, 884069, 899685, 1420005, 871144, 1030636, 1182711, 1342458, 877815, 1532560]",0,"2023-03-31 16:01:40.796317",[],[],N,0,0,0,0,44
833305,0,0,M,2052,"[835713, 841602, 859909, 865926, 857485, 874125, 928144, 871443, 844437, 858262, 871065, 1067292, 855709, 1097757, 862498, 841769, 864041, 850221, 837806, 1039406, 847281, 833202, 833714, 847028, 855732, 874676, 1367218, 846782, 860099, 1257412, 1024585, 846928, 878802, 860501, 882394, 835803, 855526, 863977, 877929, 888941, 918255, 841457, 848753, 838005, 855414, 1259765, 1410294, 881145, 874238, 1582294]",1,"2023-03-31 16:02:23.837685",[],[],N,0,1,0,0,46
833306,0,0,M,79,"[857602, 866178, 1449093, 849414, 992904, 860042, 872845, 857359, 857103, 860945, 865426, 861460, 964245, 872366, 882094, 854962, 873140, 1027647, 872401, 880209, 860507, 1310559, 871790, 858871, 1532320, 1541664]",1,"2023-03-31 16:02:37.872802",[],[],N,0,0,0,16,47
833359,0,0,M,112,"[836487, 833424, 842386, 834212, 841132, 841902, 837806, 833201, 834485, 844341, 840503, 844345, 844347, 833469, 834112, 853824, 836041, 844492, 837968, 840407, 878947, 846694, 1460407, 846664, 840976, 840770, 1290460, 855874, 850092, 849396, 890549, 873516]",1,"2023-03-31 16:03:09.800987",[],[],N,0,2,0,22,40
833376,0,0,F,1148,"[857984, 869508, 838661, 883973, 885381, 890502, 985991, 865164, 881037, 842899, 1038740, 1221654, 893591, 838429, 977566, 861727, 884514, 839592, 1076393, 843822, 837806, 863150, 877743, 888751, 875580, 1053245, 840134, 838854, 909255, 843849, 880202, 844107, 989127, 1180236, 840782, 855124, 857173, 844758, 867930, 865374, 868704, 949089, 838505, 844523, 1030636, 844526, 857460, 866166, 877943, 876536, 1033338, 991355, 1084408, 1458817, 995713, 1119718, 844668, 945727, 1509239]",1,"2023-03-31 16:10:41.310330",[],[844668],N,0,0,0,102,49
833422,0,0,M,474,"[869508, 873997, 849812, 839445, 867351, 870935, 849432, 860984, 874299, 870333, 868931, 896467, 876884, 872788, 1034976, 850661, 880999, 861290, 872298, 1571239]",1,"2023-03-31 16:19:52.639593",[],[852773],N,0,0,0,24,50
833424,0,0,M,950,"[893699, 836487, 845325, 867856, 842386, 850708, 861462, 839445, 871065, 870304, 911393, 879265, 834212, 852773, 869495, 841132, 868140, 841902, 837806, 873262, 833201, 847281, 833714, 834485, 844341, 840503, 860984, 844345, 857913, 844347, 864310, 833469, 866361, 866359, 834112, 853824, 870333, 845238, 836041, 868809, 897609, 844492, 833359, 837968, 845397, 848086, 840407, 1199703, 874207, 866400, 878947, 850661, 846694, 854383, 1022319, 861683, 1218806, 861175, 848380]",0,"2023-03-31 16:36:32.147831",[],[],N,0,1,0,234,40
833469,0,0,F,2096,"[848393, 845325, 849426, 841248, 879655, 841770, 873516, 895533, 848428, 844341, 864310, 866359, 844345, 844347, 849468, 834112, 840770, 841284, 845397, 877655, 857698, 878698, 844915, 870014, 849023, 835714, 909958, 845446, 869517, 897681, 842386, 844437, 860310, 858262, 871065, 875674, 935579, 872605, 913059, 834212, 872616, 873128, 841902, 837806, 833201, 833202, 833203, 833714, 849596, 869566, 833729, 874691, 889032, 876747, 844492, 860880, 997589, 848086, 840407, 939223, 840921, 883933, 841439, 872672, 910049, 1555172, 850661, 850159, 847088, 841457, 918255, 861175, 1259765, 885499, 879882, 947982, 1125659, 869672, 849712, 863026, 868150, 840503, 860984, 845624, 878910, 853824, 849729, 885572, 874826, 880972, 833359, 837968, 960848, 869202, 1481052, 911711, 878947, 846694, 877929, 884080, 892789, 877942, 841089, 836487, 833424, 861094, 910249, 841132, 847281, 834485, 846782, 857028, 1546693, 836041, 848332, 849370, 1120218, 844764, 860124, 869342, 869348, 849383, 881136, 985591, 875515, 848380, 848381, 870911]",1,"2023-03-31 16:36:32.784004",[],"[851445, 847001, 834127, 846763, 834008, 835713, 837534, 845645, 845809, 847153, 833154, 834089, 833305, 857418, 888941, 833840, 847028, 850368, 871914, 835797, 855419, 866335, 874238, 844562, 845366, 848430, 849031, 848444, 855724, 848448, 848871, 849538, 855522, 855709, 1024585, 848613, 848672, 865440, 848753, 859909, 841103, 861462, 874125, 866411, 861683, 1031225, 833113, 835803, 845417, 849134, 849168, 849728]",N,0,2,0,230,40
833525,0,0,F,2573,"[857602, 861187, 857625, 1306654, 862238, 833573, 865319, 869940, 858169, 855110, 854615, 1345111, 862811, 879201, 871522, 961131, 857715, 856181, 839799, 858749, 877183, 857728, 857731, 865925, 873607, 859276, 865941, 859800, 858780, 845474, 863908, 873636, 857766, 859303, 861864, 1243304, 838327, 870071, 1070263, 858307, 859844, 859333, 861894, 886470, 857804, 855245, 857296, 869076, 863445, 860384, 862438, 965351, 836334, 861937, 846578, 862965, 869112, 858874, 858878, 868097, 858883, 872709, 855307, 857359, 872720, 855826, 855829, 858904, 860953, 855836, 859428, 882470, 862512, 859953, 867636, 857930, 859471, 855889, 859476, 860507, 856418, 855396, 854372, 858981, 861032, 855914, 861042, 856962, 862087, 866186, 858509, 862608, 859025, 974232, 859056, 858033, 859058, 855476, 858551, 859066, 887234, 1289670, 857041, 859602, 858075, 862683, 861662, 861172, 856054, 1482744]",1,"2023-03-31 16:55:28.590111",[],[],N,0,0,0,45,39
833573,0,0,F,368,"[857602, 858883, 856195, 872709, 857359, 858127, 869526, 858904, 862362, 858780, 869023, 863139, 859303, 859056, 862512, 867636, 869940, 870071, 869698, 857804, 857041, 859476, 863445, 862811, 858075, 860384, 866401, 836334, 861937, 833525, 862965, 870907, 877183, 1289670, 1345111, 835872, 1194141, 1359099, 1547457]",1,"2023-03-31 16:55:28.598262",[],[],N,0,1,0,0,39
833612,0,0,F,3533,"[861824, 857602, 858883, 860290, 866178, 900740, 866183, 914439, 906252, 833294, 857359, 857103, 848400, 844952, 847001, 842010, 873755, 866467, 910506, 856363, 846763, 858795, 848430, 880047, 870701, 867252, 869940, 868150, 869047, 866872, 849596, 919105, 885572, 869061, 858182, 848839, 903749, 866249, 1289670, 867023, 846545, 859476, 863445, 874069, 858075, 847451, 889695, 860384, 879201, 871522, 841318, 848871, 879078, 875883, 871275, 871790, 862965, 863864, 864125, 843347, 834112, 846785, 843688, 840404, 846684, 844829]",0,"2023-03-31 16:55:28.604852",[],[],N,0,1,0,190,60
833626,0,0,M,1291,"[863617, 857602, 858883, 858499, 856195, 862469, 866178, 861187, 865925, 860042, 861706, 874891, 833294, 857359, 857744, 868880, 858127, 859412, 1010069, 844952, 863900, 835870, 835872, 863908, 859303, 838441, 864425, 862892, 857901, 859056, 858033, 859953, 862512, 869940, 1004211, 872635, 867004, 858687, 862657, 859844, 1289670, 857804, 867663, 860624, 859476, 861653, 869076, 866134, 858075, 860507, 862811, 842974, 858847, 860384, 863074, 858981, 862438, 860009, 858602, 1202668, 863341, 860017, 862588, 860414]",1,"2023-03-31 16:55:28.607220",[],[],N,0,0,0,1,113
833673,0,0,F,2728,"[1450116, 858760, 848400, 935440, 842386, 842899, 858771, 858643, 856727, 1125659, 1003547, 874270, 846630, 843688, 846763, 837806, 888751, 849841, 869171, 1476660, 869047, 847928, 849079, 867642, 885051, 846782, 851519, 870782, 863173, 845383, 856647, 841417, 870217, 843467, 844107, 840139, 899658, 988872, 989127, 843347, 863443, 836054, 841174, 869079, 840921, 877655, 847839, 852447, 848613, 841318, 868842, 848111, 881136, 857460, 864503, 870777, 991355, 843132, 869369, 885374]",1,"2023-04-01 00:16:13.335620",[],"[843069, 846728, 849023, 841101, 844009, 848839, 842010, 844829, 841156, 841153, 837838, 834112, 834127, 844833, 846627, 847001, 847227, 842125, 835713, 850250, 846684, 846785, 847451, 848430, 848444, 849596, 849337, 879975, 859417, 849050, 850368, 882403]",N,0,0,0,240,101
833714,0,0,F,612,"[866817, 1141773, 849421, 863249, 841243, 846875, 872992, 864801, 867363, 864818, 891449, 871481, 864323, 1325640, 863821, 864859, 867933, 1105505, 1383525, 869990, 866407, 904815, 866421, 1431674, 864895, 835713, 835714, 841348, 883848, 871065, 868005, 864935, 837806, 871087, 1150639, 833202, 837816, 862402, 1027267, 844492, 835797, 848086, 840921, 842974, 850661, 846059, 849134, 872686, 834288, 848629, 848633, 984318, 849667, 856844, 866582, 833305, 1536797, 840503, 842043, 843069, 864592, 850779, 1126756, 846694, 854375, 870764, 847215, 854383, 848753, 860543, 849792, 862593, 833929, 840587, 833424, 840600, 837534, 1209769, 841132, 847281, 833974, 870841, 833469, 841667, 1173961, 847821, 855522, 1270760, 880617, 863210, 856555, 865771, 1113074, 850423, 1229820]",0,"2023-04-01 00:16:13.342433",[],[],N,0,1,0,235,41
833729,0,0,M,58,"[841089, 849538, 873737, 845325, 869517, 844562, 842386, 858262, 847001, 855961, 1125659, 872605, 838049, 864546, 848674, 837806, 833840, 838448, 833203, 845366, 866614, 875959, 985657, 833469, 885572, 849860, 850636, 834008, 1120218, 852580, 849383, 877929, 878698, 849517, 859629, 1259765, 855419]",1,"2023-04-01 00:20:36.236260",[],[],N,0,0,0,27,42
833763,0,0,F,2738,"[1512834, 1359367, 1418504, 901641, 1422088, 1479825, 1416210, 1482898, 1493650, 1067670, 1090718, 1215902, 902047, 1094305, 975395, 1194406, 1144493, 914607, 1405361, 1454385, 1158452, 1490485, 1070008, 1016377, 1495098, 1071423, 1494341, 904263, 899399, 1479242, 1518413, 1478995, 1006040, 1416538, 933466, 1064026, 939996, 1242846, 1528670, 1488995, 1473381, 1026030, 1083255, 1105784, 1508860, 1535487, 1452570, 1558241, 1527041, 1565486, 1563089, 1401713, 1580326]",1,"2023-04-01 00:24:59.710901",[],[],N,0,3,0,224,52
833798,0,0,F,2250,"[850560, 869508, 848139, 1334027, 897549, 873997, 860304, 834065, 878996, 870935, 865440, 852773, 1111082, 837806, 843822, 1567669, 939703, 860984, 872123, 870972, 987324, 1238588, 931784, 869066, 852301, 861263, 873039, 874065, 1001680, 1115343, 1060948, 868950, 837605, 850661, 985191, 838505, 874226]",1,"2023-04-01 01:15:21.070606",[],[],N,0,0,0,81,53
833840,0,0,M,1825,"[849538, 877186, 848132, 845325, 844562, 850197, 858262, 861848, 847001, 1125659, 864670, 864806, 871335, 861094, 834089, 861100, 864045, 837806, 1568940, 859697, 833203, 1039412, 845366, 864570, 849596, 871615, 1499199, 833729, 845645, 984270, 879957, 863447, 834008, 1120218, 865501, 849383, 874471, 877929, 861162, 878698, 844905, 855918, 907250, 837235, 869368, 964473, 855419, 1572624]",1,"2023-04-01 02:44:22.823812",[],[],N,0,0,0,118,42
833929,0,0,F,555,"[833202, 833714, 834288, 835714, 835797, 837534, 840921, 837806, 846059, 855522, 856418, 858904, 859056, 859476, 842974, 862512, 862965, 866582, 869915, 871481, 872609, 873443, 874207, 874462, 864120, 882470, 932950, 951078, 1113074, 833974]",0,"2023-04-01 03:17:53.181408",[],[],N,0,1,0,1,41
833974,0,0,F,1091,"[835714, 848132, 833929, 860047, 1116693, 867610, 874276, 856363, 833714, 896192, 903493, 870472, 848717, 866255, 855898, 868962, 1113074, 869363, 869368, 840059, 1320060]",1,"2023-04-01 03:17:53.202598",[],[],N,0,1,0,33,71
834008,0,0,F,1210,"[863754, 845325, 837656, 844833, 834089, 861227, 845366, 858182, 870485, 841828, 862309, 841318, 870502, 878698, 844915, 865908, 837235, 863864, 847998, 881795, 846981, 842386, 858262, 847000, 871065, 847001, 855709, 880799, 861345, 837806, 857774, 833203, 833729, 847042, 860867, 861892, 889032, 862413, 862420, 863450, 860894, 850661, 844009, 847607, 848139, 849165, 889616, 844562, 866582, 868122, 991003, 865564, 865053, 1125659, 847142, 881959, 856366, 833840, 862518, 860984, 893769, 848202, 844107, 891725, 858968, 877929, 846711, 849786, 855419, 848252, 881565, 886182, 843688, 1162152, 858545, 896947, 861622, 847292, 876997, 848329, 866249, 870868, 1120218, 847323, 849383, 1270760, 871914, 848876, 1369580, 869369, 1555172]",1,"2023-04-01 03:21:05.685892",[],[],N,1,0,0,0,42
834065,0,0,M,1174,"[833798, 850661, 837534, 878449, 880696, 884421, 884521, 1008062, 877942]",1,"2023-04-01 03:43:33.067043",[],[],N,0,1,0,53,57
834067,0,0,M,900,"[871184, 873113, 943033, 849841]",1,"2023-04-01 04:20:30.850514",[],[],N,0,1,0,0,59
834089,0,0,M,7495,"[833154, 866183, 845325, 850061, 844562, 848660, 858262, 847001, 871065, 1125659, 861094, 890412, 837806, 833840, 833203, 845366, 868150, 866872, 1031225, 880317, 889032, 848202, 867788, 845645, 867795, 835797, 834008, 1120218, 850661, 862309, 849383, 877929, 871914, 878698, 868333, 837235, 857460, 855419, 864125]",1,"2023-04-01 04:52:02.652307",[],[],N,0,0,0,16,42
834112,0,0,F,915,"[835713, 846722, 835714, 836487, 845325, 850061, 874125, 833424, 848400, 842386, 858262, 847001, 869530, 871065, 973980, 855713, 846627, 834212, 846763, 841132, 841902, 837806, 848559, 833201, 847281, 847028, 834485, 844341, 840503, 844345, 864310, 844347, 849596, 833469, 866359, 851519, 850368, 853824, 1001409, 857028, 862405, 856647, 889032, 836041, 857418, 848202, 833359, 837968, 849103, 843347, 856275, 845397, 841174, 840407, 889174, 847323, 849079, 878947, 850661, 841318, 846694, 862309, 849383, 866411, 918255, 869234, 842227, 872311, 841337, 847227, 864041, 1447883, 843688, 847767, 833612, 1194970, 1039406, 897681, 844742, 1581009]",1,"2023-04-01 05:14:53.062447",[],[],N,0,3,0,131,40
834162,0,0,F,4781,"[1258753, 946819, 937991, 978443, 980241, 1527954, 1025939, 1162388, 1082389, 996887, 1146394, 1529242, 940446, 943647, 1133086, 1359263, 1029541, 1139110, 942122, 961194, 981548, 992173, 1210288, 1147057, 1109299, 1161653, 949942, 1164342, 1153467, 953403, 938556, 1129281, 941764, 986437, 1254087, 1127626, 1153867, 1093712, 939345, 992338, 1140177, 1366098, 1145816, 1133917, 953054, 981602, 955492, 1255014, 1203432, 1143660, 1160431, 1144305, 1434737, 942451, 943478, 1032826, 1130109]",1,"2023-04-01 11:26:23.269860",[],[],N,0,0,0,0,64
834212,0,0,F,2918,"[858754, 859651, 861187, 865925, 860290, 859401, 833424, 856336, 842386, 866321, 858261, 860441, 866077, 835870, 856735, 860321, 861222, 861864, 857513, 841132, 841902, 837806, 860207, 833201, 859058, 834485, 844341, 840503, 864310, 855865, 844345, 844347, 833469, 834112, 853824, 839494, 843208, 836041, 861131, 844492, 885070, 833359, 837968, 859093, 840407, 864092, 858847, 858849, 878947, 850661, 846694, 858344, 858602, 855790, 845809, 882548, 858741, 859002, 851324, 860414, 1449585, 1472491, 879552, 1039527, 1191706]",1,"2023-04-01 14:30:17.407317",[],[],N,0,0,0,97,40
834241,0,0,F,648,"[871184, 872775, 982189, 981529, 1305631, 1307402, 838550]",1,"2023-04-01 14:31:25.133756",[],[],N,0,1,0,4,51
834288,0,0,F,2943,"[835714, 860934, 833929, 849935, 866582, 837534, 880672, 837806, 833714, 833202, 864694, 871096, 871481, 866632, 875982, 871375, 835797, 840921, 842974, 855522, 871652, 846059, 863991, 862974, 854347, 968889, 1113074, 1392995, 1468178, 877427, 852580]",1,"2023-04-02 01:22:17.883572",[],[],N,0,1,0,96,41
834358,0,0,F,600426,"[841345, 982531, 832520, 838541, 846223, 833041, 837521, 832151, 832920, 1082907, 1426466, 1578661, 1577131, 834486, 1575225, 840252, 837950, 1446852, 1577930, 841037, 1577938, 832340, 832857, 831962, 837338, 832986, 832740, 832614, 862823, 1577703, 834415, 832894, 1579656, 1580105, 1580329, 1580855]",1,"2023-04-03 10:37:13.518521",[],[869100],N,210,912,5712,28,1
834415,0,0,F,13183,"[1449474, 843015, 843017, 838541, 833041, 837521, 832151, 853667, 837806, 1437874, 834486, 834358, 1239225, 837950, 874050, 841037, 832340, 831962, 837338, 847197, 849763, 842987, 842994, 843002, 1575225, 1577938, 1578979, 1437875, 1580855, 1581251]",1,"2023-04-03 13:46:26.975614",[],[],N,0,5,0,18,1
834485,0,0,F,2729,"[857610, 845325, 870935, 872998, 866342, 844341, 864310, 866359, 844345, 844347, 841278, 834112, 861260, 862797, 864338, 845397, 855638, 1199703, 875612, 842339, 869499, 887423, 869517, 842386, 871065, 875674, 874139, 879265, 834212, 841902, 837806, 833201, 857793, 844492, 1001680, 840407, 874207, 850661, 839399, 856828, 837885, 893699, 858375, 855817, 852753, 850708, 839445, 852773, 868140, 1165615, 840503, 860984, 857913, 878905, 870205, 853824, 833359, 837968, 1222483, 864085, 862037, 861527, 878947, 846694, 858988, 1022319, 868208, 865653, 857473, 836487, 833424, 870304, 838053, 841132, 876972, 847281, 833469, 846782, 870333, 856002, 836041, 844764, 858594, 867299, 1447402, 861683, 861175, 852472]",1,"2023-04-03 14:57:35.354127",[],[],N,0,0,0,220,40
834486,0,0,M,4064,"[1449474, 843017, 838541, 837521, 833041, 832151, 853667, 837806, 1437874, 834358, 1239225, 837950, 874050, 841037, 874063, 832340, 831962, 837338, 847197, 849763, 842987, 834415, 842994, 1575225, 1577938, 1578979, 1437875, 1580855, 1581251]",0,"2023-04-03 15:24:39.321432",[],[],N,0,5,0,30,1
834643,0,0,F,1369,"[982531, 879496, 836496, 833041, 836498, 832151, 832920, 1082907, 1426466, 837806, 1437874, 841037, 832340, 836693, 849624, 849763, 862823, 856050, 1575225, 1577131, 1577930, 1577954, 1578661, 1579185, 1579656, 1580105, 1580329, 1580855]",1,"2023-04-03 17:56:20.517353",[],[],N,0,35,0,35,1
834687,0,0,M,647,"[1358091, 1310733, 1438864, 1384212, 1034004, 1314069, 1351714, 1297187, 1361066, 1310400, 1367234, 1354435, 1366995, 1371865, 1346905, 1310427, 1309926, 1309800, 1329001, 1343977, 1317226, 1345516, 1311341, 1309682, 1310078]",1,"2023-04-04 03:19:12.336682",[],[],N,0,1,0,5,78
834771,0,0,M,714,"[1039336, 1286883, 1039352]",1,"2023-04-04 03:23:46.718202",[],[],N,0,1,0,11,79
834877,0,0,F,600,"[1367459, 1121285, 1250408, 1267945, 1050959, 1214607, 1071282, 1150643, 1236466, 1121466, 1355259, 1253181, 1376666, 1273716]",1,"2023-04-04 03:37:05.678381",[],[],NB,0,0,0,0,80
834878,0,0,M,343,"[867169, 862342, 845863, 844377, 857307, 850013, 870566, 863295]",1,"2023-04-04 03:54:45.051052",[],[],N,0,1,0,0,81
835056,0,0,F,600,"[837806, 856311, 1558159]",1,"2023-04-04 13:02:16.581953",[],[],NB,0,0,0,0,84
835057,0,0,F,3162,"[1061122, 1131399, 991368, 1115913, 1061256, 1051406, 1050385, 1067666, 1041427, 1048596, 948245, 949781, 969111, 1065496, 950809, 1066650, 1052313, 1115924, 1075101, 1109407, 1079074, 952868, 1148069, 1312292, 1078439, 953516, 1043246, 1111475, 955444, 1004603, 945852, 942780, 942652, 945340, 895172, 943813, 1050569, 1189961, 950219, 1098445, 1140690, 1089235, 987732, 944596, 1113435, 883550, 948190, 967392, 943715, 948838, 942057, 881642, 950636, 943213, 868080, 1117041, 967538, 947571, 973812, 1065076, 950130, 1164658, 949240, 1117049, 947194, 1086076, 1078398, 974335, 1072648, 1530020, 1546803, 1546759]",1,"2023-04-04 13:16:02.781676",[],[],N,0,0,0,0,85
835061,0,0,F,600,"[1076929, 928114, 1024664, 1127218]",0,"2023-04-05 09:22:48.082639",[],[],NB,0,0,0,0,88
835166,0,0,F,3278,"[1422979, 1163529, 922762, 1211403, 1164172, 1188361, 1165074, 1172633, 1189159, 1315254, 1008441, 1201985, 1165378, 1167048, 1189068, 1183183, 1204307, 1090003, 1199445, 1165784, 1165273, 1182429, 1184482, 1171174, 1186922, 1177195, 1169910, 1202038, 1182075, 1176702]",1,"2023-04-05 14:04:05.570895",[],[],N,0,1,0,135,90
835171,0,0,M,613,"[874050, 1169129]",0,"2023-04-06 15:36:59.301098",[],[],N,0,1,0,0,92
835173,0,0,F,600,[],1,"2023-04-07 07:25:54.874222",[],[],N,0,1,0,0,94
835643,0,0,F,16,"[979586, 962692, 960906, 930191, 920720, 961937, 958994, 903699, 971027, 975250, 960534, 959767, 960027, 1048731, 976669, 907166, 961440, 960549, 963365, 965415, 1020581, 1026982, 1159721, 961461, 1085242, 921152, 886465, 961602, 917192, 1202761, 962762, 1013578, 960718, 961233, 962643, 959444, 1122006, 963932, 961249, 986594, 989538, 960358, 961641, 968300, 988141, 961781, 1007735, 964216, 968058]",1,"2023-04-07 13:59:25.398514",[],[963522],N,0,0,0,135,97
835683,0,0,F,474,"[1417029, 842951, 866386, 876026, 958013, 870302]",0,"2023-04-07 15:15:18.547146",[],[],N,0,0,0,0,98
835684,0,0,F,600,"[979689, 994188, 1174190, 1329053, 978391, 980986, 984861, 1162275, 1241575, 1102840, 1023769]",1,"2023-04-07 16:04:27.792574",[],[],NB,0,0,0,0,96
